ID,L1,L2,A-1 Scene Domain (Level 1),A-1 Subcategory (Code + Name),A-2 Layout Structure,A-2 Imaging Method,A-2 Font and Text Form,A-2 Geometry and Arrangement,A-2 Image Quality,A-2 Lighting and Screen,A-2 Natural Interference,A-2 Adversarial / Misleading Factors,A-2 Language,A-2 Mixed Layout,Scene Category,A-1 Subcategory_Merged,A-1 Subcategory_Merged 10 Classes
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/e13bf4677367.jpg,Documents & Office,D17 Financial Statements / Statistical Reports,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/e44e7d2765f2.jpg,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/1ea9fc9f72ef.jpg,Documents & Office,D09 Official Documents / Notices / Announcements / Letters,Mixed Text and Images,Scan,Handwriting (Cursive),Multi-direction Layout / Vertical Text,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D09 Official Documents / Notices / Announcements / Letters,4-Legal & Public Notices
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/107936741b6c.jpg,Documents & Office,D03 Reports / White Papers / Research Report Pages,Paragraphs,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/fae700a3bbdd.jpg,Documents & Office,D05 Instructions / Operation Manuals / Guide Pages,Mixed Text and Images,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D05 Instructions / Operation Manuals / Guide Pages,1-Books & Academic
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/f5970e4e710b.jpg,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/cad9cba51169.jpg,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/3d152d9dd990.jpg,Documents & Office,D10 Meeting Minutes / Memos / Internal Notices,Paragraphs,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D10 Meeting Minutes / Memos / Internal Notices,2-Reports & Memos
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/7aca165f9078.jpg,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/024f2c347ba9.jpg,Documents & Office,D17 Financial Statements / Statistical Reports,Tables,Scan,Printed Text,Multi-direction Layout / Vertical Text,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Annotation-style Mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/1f331f0c3d9a.jpg,Documents & Office,D13 Resumes / Personal Profile Pages,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Stamp Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D13 Resumes / Personal Profile Pages,5-Forms & Personal Records
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/f4b315e7e573.jpg,Documents & Office,D14 Bills / Statements / Transaction Records / Itemized Lists,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D14 Bills / Statements / Transaction Records / Itemized Lists,6-Receipts & Transactions
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/2cfe1de969bc.jpg,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Multi-direction Layout / Vertical Text,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/1dca9972846b.jpg,Documents & Office,D03 Reports / White Papers / Research Report Pages,Monospace Text,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/d57fa9096b3c.jpg,Documents & Office,D03 Reports / White Papers / Research Report Pages,Paragraphs,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Annotation-style Mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/ba72c091ec9a.jpg,Documents & Office,D03 Reports / White Papers / Research Report Pages,Tables,Screenshot,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/9e9e84f342b1.jpg,Documents & Office,D02 Academic Papers / Thesis Pages,Paragraphs,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D02 Academic Papers / Thesis Pages,1-Books & Academic
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/99238c37722e.jpg,Documents & Office,D14 Bills / Statements / Transaction Records / Itemized Lists,Tables,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D14 Bills / Statements / Transaction Records / Itemized Lists,6-Receipts & Transactions
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/e6e98c7c7c81.jpg,Documents & Office,D09 Official Documents / Notices / Announcements / Letters,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D09 Official Documents / Notices / Announcements / Letters,4-Legal & Public Notices
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/64fccb69e1e4.jpg,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Complex Background Texture / Pattern Over Text,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/f867f512391b.jpg,Documents & Office,D10 Meeting Minutes / Memos / Internal Notices,Paragraphs,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D10 Meeting Minutes / Memos / Internal Notices,2-Reports & Memos
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/6a88a8b850f2.jpg,Documents & Office,D17 Financial Statements / Statistical Reports,Tables,Screenshot,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/865e8de064e2.jpg,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Multi-direction Layout / Vertical Text,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/5d2377f199cd.jpg,Charts & Graphical Information,C11 Process & Step Diagrams,Charts / Schematics,Scan,Printed Text,Horizontal Layout,Low Resolution,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,C11 - Process & Symbol Diagrams,9-Charts & Diagrams
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/f2ca3259c8f8.jpg,Documents & Office,D04 News / Journals / Magazines / Newspaper Interior Pages,Paragraphs,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D04 News / Journals / Magazines / Newspaper Interior Pages,3-Marketing & Editorial
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/11e103541a21.jpg,Documents & Office,D03 Reports / White Papers / Research Report Pages,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/255c5e865b27.jpg,Documents & Office,D04 News / Journals / Magazines / Newspaper Interior Pages,Paragraphs,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,Multiple-candidate Confusion,Latin-script Text,Non-mixed Layout,,D04 News / Journals / Magazines / Newspaper Interior Pages,3-Marketing & Editorial
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/bf4e7dca5411.jpg,Documents & Office,D10 Meeting Minutes / Memos / Internal Notices,Tables,Scan,Printed Text,Multi-direction Layout / Vertical Text,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D10 Meeting Minutes / Memos / Internal Notices,2-Reports & Memos
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/74aa1c5d64b9.jpg,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/56a446a059c7.jpg,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Forms / Key-Value,Scan,Printed Text,Multi-direction Layout / Vertical Text,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/9ef2d3340a1a.jpg,Documents & Office,D03 Reports / White Papers / Research Report Pages,Mixed Text and Images,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/6771cd058e57.jpg,Documents & Office,D03 Reports / White Papers / Research Report Pages,Lists,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/619fffbbca6d.jpg,Documents & Office,D07 Brochures / Leaflets / Posters / One-page Materials,Mixed Text and Images,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D07 Brochures / Leaflets / Posters / One-page Materials,3-Marketing & Editorial
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/cd1fdb59f2e6.jpg,Documents & Office,D03 Reports / White Papers / Research Report Pages,Mixed Text and Images,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/a59bc841b968.jpg,Documents & Office,D03 Reports / White Papers / Research Report Pages,Lists,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/0daee1af3a5e.jpg,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/2b45c3c93a1a.jpg,Documents & Office,D09 Official Documents / Notices / Announcements / Letters,Paragraphs,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D09 Official Documents / Notices / Announcements / Letters,4-Legal & Public Notices
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/c7d1203506bc.jpg,Documents & Office,D02 Academic Papers / Thesis Pages,Mixed Text and Images,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D02 Academic Papers / Thesis Pages,1-Books & Academic
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/813846ae25b8.jpg,Documents & Office,D08 Contracts / Agreements / Terms / Legal Text Pages,Paragraphs,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D08 Contracts / Agreements / Terms / Legal Text Pages,4-Legal & Public Notices
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/a5c4f314f170.jpg,Documents & Office,D03 Reports / White Papers / Research Report Pages,Paragraphs,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/ddb127e980ec.jpg,Documents & Office,D01 Books / Textbooks / Handout Pages,Paragraphs,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/e58b18fb96d0.jpg,Documents & Office,D17 Financial Statements / Statistical Reports,Forms / Key-Value,Scan,Printed Text,Multi-direction Layout / Vertical Text,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/dbfe86c3943d.jpg,Documents & Office,D03 Reports / White Papers / Research Report Pages,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/a0991117f115.jpg,Documents & Office,D03 Reports / White Papers / Research Report Pages,Paragraphs,Scan,Printed Text,Multi-direction Layout / Vertical Text,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/0a97c90da9af.jpg,Documents & Office,D04 News / Journals / Magazines / Newspaper Interior Pages,Paragraphs,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D04 News / Journals / Magazines / Newspaper Interior Pages,3-Marketing & Editorial
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/d66583996c9c.jpg,Documents & Office,D03 Reports / White Papers / Research Report Pages,Lists,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/aa0de7ed86da.jpg,Documents & Office,D05 Instructions / Operation Manuals / Guide Pages,Lists,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D05 Instructions / Operation Manuals / Guide Pages,1-Books & Academic
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/cc3c2d4ee545.jpg,Documents & Office,D07 Brochures / Leaflets / Posters / One-page Materials,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D07 Brochures / Leaflets / Posters / One-page Materials,3-Marketing & Editorial
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/fe90f6602020.jpg,Documents & Office,D09 Official Documents / Notices / Announcements / Letters,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D09 Official Documents / Notices / Announcements / Letters,4-Legal & Public Notices
,vqa,ocr_datasets/vqa/images/vqa_financial_1000/3d739f4a261f.jpg,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,East Asian Text,Parallel Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
